method,case_id,category,archive_name,member_name,context,tags,input_bytes,expected_status,expected_ok,expected_classified,expected_bytes_preserved,actual_ok,actual_classified,actual_bytes_preserved,filter_decision,extraction_outcome,outside_write_clean,link_behavior,metadata_behavior,parse_ok,zipfile_contrast,external_security_not_tested,tarfile_data_filter_available,tarfile_tar_filter_available,tarfile_fully_trusted_filter_available,correct,fail_reason,expected_fail_naive,elapsed_ms,output_chars,note
tarfile_stdlib_availability_guard,T052,naive_negative,toy_archive,/absolute/evil.txt,absolute_path,"naive_negative,absolute_path",18,error,True,False,True,True,False,True,,,,,,,,,True,True,True,True,,False,0.001544,295,tarfile.data_filter / tarfile.tar_filter / fully_trusted_filter available – Python 3.14 default
tarfile_stdlib_availability_guard,T053,naive_negative,demo_payload,demo_payload/symlink_out,symlink_caveat,"naive_negative,symlink_outside",24,error,True,False,True,True,False,True,,,,,,,,,True,True,True,True,,False,0.0018,295,tarfile.data_filter / tarfile.tar_filter / fully_trusted_filter available – Python 3.14 default
tar_member_listing_observer,T001,safe_regular_file,example_project,example_project/README.txt,safe_member,safe_regular_file,26,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.013797,201,listed: name=example_project/README.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T002,safe_regular_file,test_widget,test_widget/nested/config.json,safe_member,safe_regular_file,30,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.010812,205,listed: name=test_widget/nested/config.json type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T003,safe_directory,fictional_event,fictional_event/data/,safe_member,safe_directory,21,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009359,196,listed: name=fictional_event/data/ type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T004,dot_component,toy_archive,toy_archive/./note.txt,safe_member,dot_component,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009078,197,listed: name=toy_archive/./note.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T005,redundant_separator,demo_payload,demo_payload//safe.txt,safe_member,redundant_separator,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008948,197,listed: name=demo_payload//safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T006,traversal_path,sample_bundle,../outside.txt,traversal_member,"traversal_path,naive_negative",14,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009044,189,listed: name=../outside.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T007,traversal_path,synthetic_report,sample_bundle/../../etc/passwd,traversal_member,"traversal_path,naive_negative",30,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008878,205,listed: name=sample_bundle/../../etc/passwd type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T008,absolute_path,example_note,/etc/passwd,absolute_path,"absolute_path,naive_negative",11,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008875,186,listed: name=/etc/passwd type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T009,absolute_path,example_project,/tmp/evil.txt,absolute_path,"absolute_path,naive_negative",13,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008876,188,listed: name=/tmp/evil.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T010,windows_drive_path,test_widget,C:/temp/file.txt,windows_path_caveat,windows_drive_path,16,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008889,191,listed: name=C:/temp/file.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T011,unc_path,fictional_event,//server/share/file.txt,windows_path_caveat,unc_path,23,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.00878,198,listed: name=//server/share/file.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T012,absolute_path,toy_archive,/leading/slash.txt,absolute_path,absolute_path,18,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009375,193,listed: name=/leading/slash.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T013,backslash_path,demo_payload,demo_payload\subdir\file.txt,windows_path_caveat,backslash_path,28,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008936,205,listed: name=demo_payload\subdir\file.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T014,unicode_filename,sample_bundle,sample_bundle/café.txt,unicode_path,unicode_filename,23,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008978,202,listed: name=sample_bundle/café.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T015,unicode_filename,synthetic_report,synthetic_report/café.txt,unicode_path,unicode_filename,27,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009436,206,listed: name=synthetic_report/café.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T016,unicode_filename,example_note,example_note/📦.txt,unicode_path,unicode_filename,21,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.0095,204,listed: name=example_note/📦.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T017,long_path,example_project,example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt,unicode_path,long_path,84,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009546,259,listed: name=example_project/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/a/deep.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T018,shell_metachar_filename,test_widget,test_widget/sp ace $HOME `id`.txt,safe_member,shell_metachar_filename,33,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008962,208,listed: name=test_widget/sp ace $HOME `id`.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T019,control_character_filename,fictional_event,"fictional_event/bad
name.txt",safe_member,control_character_filename,28,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008884,204,"listed: name=fictional_event/bad
name.txt type=regular link= mode=0o644 uid=1000 gid=1000"
tar_member_listing_observer,T020,symlink_inside,toy_archive,toy_archive/link_inside,symlink_caveat,symlink_inside,23,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008975,218,listed: name=toy_archive/link_inside type=symlink link=toy_archive/safe.txt mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T021,symlink_outside,demo_payload,demo_payload/evil_link,symlink_caveat,"symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008926,208,listed: name=demo_payload/evil_link type=symlink link=/etc/passwd mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T022,symlink_follow_caveat,sample_bundle,sample_bundle/tricky.txt,symlink_caveat,symlink_follow_caveat,24,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008852,199,listed: name=sample_bundle/tricky.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T023,hardlink_inside,synthetic_report,synthetic_report/hard_inside,hardlink_caveat,hardlink_inside,28,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008921,229,listed: name=synthetic_report/hard_inside type=hardlink link=synthetic_report/safe.txt mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T024,hardlink_outside,example_note,example_note/hard_evil,hardlink_caveat,"hardlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008866,209,listed: name=example_note/hard_evil type=hardlink link=/etc/passwd mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T025,special_file,example_project,example_project/dev_null,special_file_caveat,special_file,24,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009144,208,listed: name=example_project/dev_null type=character_device link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T026,fifo_file,test_widget,test_widget/my_fifo,special_file_caveat,fifo_file,19,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008849,191,listed: name=test_widget/my_fifo type=fifo link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T027,permission_metadata,fictional_event,fictional_event/suid_bin,metadata_caveat,permission_metadata,24,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009031,200,listed: name=fictional_event/suid_bin type=regular link= mode=0o4755 uid=1000 gid=1000
tar_member_listing_observer,T028,permission_metadata,toy_archive,toy_archive/executable.sh,metadata_caveat,permission_metadata,25,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008851,200,listed: name=toy_archive/executable.sh type=regular link= mode=0o755 uid=1000 gid=1000
tar_member_listing_observer,T029,ownership_metadata,demo_payload,demo_payload/owned.txt,metadata_caveat,ownership_metadata,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.00893,191,listed: name=demo_payload/owned.txt type=regular link= mode=0o644 uid=0 gid=0
tar_member_listing_observer,T030,mtime_metadata,sample_bundle,sample_bundle/timed.txt,metadata_caveat,mtime_metadata,23,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.009105,198,listed: name=sample_bundle/timed.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T031,pax_metadata,synthetic_report,synthetic_report/pax.txt,metadata_caveat,pax_metadata,24,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.00886,199,listed: name=synthetic_report/pax.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T032,duplicate_member,example_note,example_note/dup.txt,safe_member,duplicate_member,20,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008849,195,listed: name=example_note/dup.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T033,duplicate_member,example_project,example_project/conflict,safe_member,duplicate_member,24,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008879,199,listed: name=example_project/conflict type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T034,partial_extraction,test_widget,test_widget/partial.txt,metadata_caveat,partial_extraction,23,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008808,198,listed: name=test_widget/partial.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T035,data_filter,fictional_event,fictional_event/safe.txt,filter_behavior,data_filter,24,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.00888,199,listed: name=fictional_event/safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T036,tar_filter,toy_archive,toy_archive/safe.txt,filter_behavior,tar_filter,20,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008837,195,listed: name=toy_archive/safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T037,fully_trusted_filter,demo_payload,demo_payload/safe.txt,filter_behavior,fully_trusted_filter,21,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008736,196,listed: name=demo_payload/safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T038,default_filter,sample_bundle,sample_bundle/safe.txt,filter_behavior,default_filter,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008855,197,listed: name=sample_bundle/safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T039,custom_filter,synthetic_report,../traversal.txt,filter_behavior,"custom_filter,traversal_path,naive_negative",16,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008765,191,listed: name=../traversal.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T040,custom_filter,example_note,example_note/link_evil,filter_behavior,"custom_filter,symlink_outside,naive_negative",22,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008859,208,listed: name=example_note/link_evil type=symlink link=/etc/passwd mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T041,custom_filter,example_project,example_project/dev_zero,filter_behavior,"custom_filter,special_file",24,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008949,208,listed: name=example_project/dev_zero type=character_device link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T042,list_before_extract,test_widget,test_widget/listme.txt,filter_behavior,list_before_extract,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008819,197,listed: name=test_widget/listme.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T043,extractfile_only,fictional_event,fictional_event/readme.txt,filter_behavior,extractfile_only,26,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008826,201,listed: name=fictional_event/readme.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T044,zipfile_contrast,toy_archive,toy_archive/zip_safe.txt,zipfile_contrast,zipfile_contrast,24,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008851,199,listed: name=toy_archive/zip_safe.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T045,zipfile_contrast,demo_payload,../zip_traversal.txt,zipfile_contrast,"zipfile_contrast,traversal_path,naive_negative",20,error,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008723,195,listed: name=../zip_traversal.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T046,archive_bomb_not_tested,sample_bundle,sample_bundle/bomb.txt,external_truth_not_tested,archive_bomb_not_tested,22,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008839,197,listed: name=sample_bundle/bomb.txt type=regular link= mode=0o644 uid=1000 gid=1000
tar_member_listing_observer,T047,archive_bomb_not_tested,synthetic_report,synthetic_report/size_bomb.txt,external_truth_not_tested,archive_bomb_not_tested,30,success,True,True,True,True,True,True,,,,,,True,,,,,,True,,False,0.008789,205,listed: name=synthetic_report/size_bomb.txt type=regular link= mode=0o644 uid=1000 gid=1000
